ID;Incorrect
72585;0
25646;0
67454;0
42490;0
27035;0
96237;0
55133;0
70717;0
75234;0
50831;0
30474;0
19125;0
58972;0
96339;0
89449;0
45248;0
55518;0
3188;0
27837;0
79638;0
66041;0
71003;0
17199;0
5776;0
8068;0
72251;0
71290;0
55132;0
32036;0
1008;0
77671;1
85267;0
18010;0
25272;0
22616;0
16324;0
3558;0
4480;0
62238;0
51035;0
69244;0
12024;0
55045;0
45242;0
13316;0
51;0
2569;0
23205;0
59365;0
20047;0
4613;0
49143;0
21836;0
77846;0
83330;1
10691;0
58155;0
57435;0
99283;0
82794;0
81347;0
36211;0
1744;0
55996;0
49057;0
63502;0
98579;0
68515;0
46601;0
33101;0
85855;0
58353;0
52202;0
17798;0
91469;0
93251;0
76649;0
17692;0
22362;0
59402;0
77036;0
68583;0
72330;0
72235;0
82785;0
13787;0
82724;0
77894;0
27448;0
38510;0
59759;0
8688;0
57115;0
30927;0
12845;0
74946;0
71135;0
71459;0
73817;0
18311;0
27181;0
23029;0
78057;0
81293;0
78862;0
97156;0
95965;0
30446;0
217;0
13059;0
86541;0
33394;0
98382;0
2434;0
85722;0
19030;0
41792;0
23584;0
1118;0
63567;0
15776;0
86057;0
34711;0
34002;0
68595;0
33828;0
81995;0
92044;0
12549;0
83692;0
89996;0
28145;0
48353;0
22403;1
45941;0
34452;0
17142;0
21214;0
38318;0
87073;0
78793;0
55395;0
30830;1
47838;0
1922;0
84686;0
66200;0
3514;0
86627;0
21129;0
96872;0
67429;0
6409;0
38924;0
80042;0
32895;0
42536;0
81544;0
85273;0
73126;0
15626;0
98309;0
96329;0
42205;0
2594;0
85552;1
7501;0
6808;0
64544;0
5469;0
57177;0
72564;0
21757;0
77769;0
63071;0
86098;0
12692;0
24682;0
99150;0
66411;0
94710;0
46224;0
47090;0
92011;1
92604;0
83073;0
42849;0
64159;0
54401;0
37638;0
78677;0
46587;0
29020;0
51717;0
74281;0
1794;0
44268;0
77867;0
39514;0
98879;0
28658;0
18092;0
2571;0
67854;0
26169;0
61916;0
21429;0
3586;0
68814;0
63011;0
75272;0
83758;0
87783;0
87585;0
49473;0
69229;0
8716;0
30993;0
60788;0
94714;0
78925;0
32725;1
90807;0
49597;0
42158;0
52121;0
80699;0
56077;0
3874;0
77525;0
90296;0
18371;0
83722;0
88590;0
99256;0
28508;0
60860;0
83130;0
40307;0
26014;0
32637;0
57458;0
91772;0
13359;0
98876;0
18972;0
89417;0
28164;0
57063;0
50630;0
10974;0
14517;0
86317;0
27813;0
25165;0
58216;0
36073;0
29378;0
40837;0
43600;0
6080;0
47482;0
39549;0
38896;0
54157;0
28727;0
32190;0
16358;0
93840;0
1313;0
63320;0
24427;0
92427;0
81878;0
44804;0
52686;0
14323;0
52609;0
20335;0
16896;0
64621;0
99720;0
10240;0
87887;0
1843;0
12356;1
66843;0
1047;0
58479;0
82717;0
27789;0
90300;0
36418;0
48493;0
63047;0
47461;0
78336;0
51772;0
91738;0
62406;0
10886;0
96910;0
90606;0
33776;0
87494;0
3090;0
82363;0
55711;0
62440;0
57548;0
93856;0
67891;0
30109;0
53751;0
14548;0
15350;0
31532;0
17092;0
71855;0
35955;0
94951;0
46700;0
31873;0
6304;0
46727;0
20509;0
95287;0
15893;0
18994;0
5732;0
84756;0
79478;0
53590;0
72035;0
99337;0
96669;0
5964;0
71279;0
60863;0
22831;0
41597;0
21683;0
49654;0
80735;0
15555;0
67152;0
37417;0
25220;0
71832;0
61977;0
59570;0
94955;0
41391;0
83376;0
76014;0
20029;0
99264;0
70401;0
19970;0
77891;0
63715;0
11143;0
29071;1
90226;0
24390;0
77405;0
34382;0
61036;0
18286;0
91853;0
29450;0
53877;0
88626;0
45736;0
75182;0
75319;0
79893;0
15938;0
93023;0
61344;0
18873;0
60781;0
14764;0
67180;0
57211;0
62249;0
85711;0
63297;0
31757;0
20758;0
72247;0
58263;0
78182;0
98997;0
90392;0
43845;0
22283;0
78972;0
74855;0
41420;0
10447;0
14754;0
90348;0
74858;0
46590;0
95905;0
55514;0
64121;0
38795;0
76282;0
52250;0
80429;0
8955;0
14075;0
83546;0
41334;0
82388;0
39121;0
90783;0
78162;0
2711;0
15669;0
78693;0
63106;0
19232;0
20250;0
74531;0
73734;0
32525;0
42408;0
16667;0
48095;0
86247;0
17096;0
62691;0
99350;0
64573;0
94603;0
91637;0
94620;0
47603;0
12365;0
85051;0
15366;0
24908;0
13083;0
28473;0
52977;0
83420;0
39179;0
41242;0
89779;0
46711;0
29389;0
12756;0
26609;1
69686;0
50380;0
82712;0
94576;0
18779;0
47302;0
67912;0
66470;0
57423;0
99163;0
81299;0
30497;1
88695;0
61391;0
35451;0
23501;0
50915;0
65433;0
69541;0
47392;0
28731;0
59245;0
9987;0
25908;0
701;0
57448;0
27828;0
70312;0
22567;0
93195;0
40512;0
38612;0
2111;0
71443;0
3037;0
75310;0
71514;0
24279;0
94097;0
5271;0
29907;0
10934;0
98086;0
96578;0
77635;0
77748;0
82101;0
77480;0
36370;0
4347;0
72546;0
5118;0
16249;0
79729;0
73719;0
49759;0
80442;0
24504;0
87942;0
66666;0
2365;0
83928;0
90821;0
71075;0
98030;0
28426;0
50221;0
28765;0
77852;0
62723;0
47872;0
14141;0
26850;0
53121;0
62095;0
9733;0
54715;0
17966;0
74197;0
26102;0
75844;0
60277;0
82071;1
24989;0
24337;0
97181;0
81215;0
51072;0
19410;0
85306;0
62386;0
77289;0
15806;0
13965;0
85858;0
83009;0
30139;0
86092;0
90091;0
56424;0
94821;0
63604;0
91263;0
24135;0
98046;0
29396;0
37735;0
7101;1
15;0
42584;0
11073;0
11407;0
23295;0
450;0
19933;0
58981;0
37070;0
75295;0
84632;0
85322;0
26082;0
31200;0
45017;0
26052;1
87564;0
80935;0
99193;0
65491;0
82564;1
45061;0
97546;0
33368;0
25357;0
27921;0
99612;0
92814;0
27042;0
93169;0
74105;0
10213;0
51100;0
67589;0
9807;0
6099;0
87157;0
15927;0
86540;0
89484;0
20919;0
18796;0
2021;0
7883;0
92359;0
62292;0
25121;0
60430;0
24236;0
1563;0
17152;0
57007;0
42935;0
5219;0
82753;0
53133;0
46712;0
5433;0
72407;0
35513;0
70852;0
82446;0
35584;0
37405;0
10878;0
7694;1
3012;0
41150;0
4474;0
55573;0
93381;0
56534;0
43681;0
63234;0
513;0
61433;0
54606;0
33411;0
56323;0
30698;0
12959;0
52526;0
68083;0
1561;0
35100;0
26455;0
42835;0
35945;0
71851;0
5093;0
1369;0
59463;0
54201;0
41072;0
83362;0
56247;0
61189;0
53902;0
52213;0
21104;0
72121;0
48429;0
59126;0
64951;0
40057;0
81329;0
35865;0
92971;0
51209;0
22922;0
94351;0
20331;0
66669;0
6604;0
1487;0
89394;0
23486;0
22862;0
7785;0
22725;0
67452;0
86008;0
82788;0
48808;0
55366;0
83627;0
97423;0
37948;0
33334;0
66796;0
27747;0
86390;0
73907;0
