"Normal10(mu=0,sigma=1)","Normal100(mu=0,sigma=1)","Normal1000(mu=0,sigma=1)","t10(df=1,ncp=0)","t100(df=1,ncp=0)","t1000(df=1,ncp=0)","F10(df1=5,df2=5,ncp=0)","F100(df1=5,df2=5,ncp=0)","F1000(df1=5,df2=5,ncp=0)","Chisq10(df=5,ncp=0)","Chisq100(df=5,ncp=0)","Chisq1000(df=5,ncp=0)","Beta10(alpha=1,beta=1)","Beta100(alpha=1,beta=1)","Beta1000(alpha=1,beta=1)","Gamma10(shape=1,scale=1)","Gamma100(shape=1,scale=1)","Gamma1000(shape=1,scale=1)","InvGamma10(shape=1,scale=1)","InvGamma100(shape=1,scale=1)","InvGamma1000(shape=1,scale=1)",Exp10(rate=1),Exp100(rate=1),Exp1000(rate=1),Bern10(p=0.5),Bern100(p=0.5),Bern1000(p=0.5),"Binom10(p=0.5,n=10)","Binom100(p=0.5,n=10)","Binom1000(p=0.5,n=10)","NBinom10(nsuccess=1,p=0.5)","NBinom100(nsuccess=1,p=0.5)","NBinom1000(nsuccess=1,p=0.5)",Pois10(lambda=1),Pois100(lambda=1),Pois1000(lambda=1)
NA,NA,0.17048947094798195,NA,NA,0.10939254587560486,NA,NA,0.7269048487308475,NA,NA,13.572623541991684,NA,NA,0.4675990850664676,NA,NA,0.24695068743761392,NA,NA,1.1427849858410766,NA,NA,0.2582453852519393,NA,NA,0,NA,NA,5,NA,NA,2,NA,NA,0
NA,NA,-0.8640359541269036,NA,NA,0.8502604337673321,NA,NA,2.191213985771548,NA,NA,3.370465581106844,NA,NA,0.9198804763145746,NA,NA,0.07329891772592317,NA,NA,0.36809181009074804,NA,NA,0.3430310753174126,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,0.6792307740156558,NA,NA,-2.822234378788264,NA,NA,1.0888519077366166,NA,NA,5.224727330898467,NA,NA,0.3996255605015903,NA,NA,0.2600215933071935,NA,NA,1.3627158666683041,NA,NA,2.445037850984073,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,3
NA,NA,-0.3271010146531044,NA,NA,-0.29317968995587346,NA,NA,1.3686727519145632,NA,NA,1.3984700853743646,NA,NA,0.9535347630735486,NA,NA,0.2981919308666087,NA,NA,2.976178811663925,NA,NA,1.2491800393489125,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,-1.569082185143952,NA,NA,-6.834803773578508,NA,NA,1.1947190261471086,NA,NA,9.98045284920895,NA,NA,0.7336276047863067,NA,NA,0.30251212717609455,NA,NA,0.11918066124178896,NA,NA,0.3724299385212362,NA,NA,1,NA,NA,7,NA,NA,0,NA,NA,0
NA,NA,-0.3674507561704815,NA,NA,2.0133666201325986,NA,NA,0.4940473037708327,NA,NA,4.828428598829429,NA,NA,0.5475331905763596,NA,NA,1.3709526907159848,NA,NA,1.241981193396025,NA,NA,0.3986983075737953,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,1.3644349290698476,NA,NA,-0.4437487727921604,NA,NA,0.9352257400336547,NA,NA,0.47439486495030186,NA,NA,0.2930696243420243,NA,NA,2.691760305539574,NA,NA,1.3238941043361518,NA,NA,0.3159177848137915,NA,NA,0,NA,NA,6,NA,NA,4,NA,NA,2
NA,NA,-0.33428136473116393,NA,NA,15.450154992327207,NA,NA,0.2605275278181339,NA,NA,3.341590372213687,NA,NA,0.17802562564611438,NA,NA,0.20888627779730723,NA,NA,0.6634837047443423,NA,NA,1.5995922527110351,NA,NA,1,NA,NA,8,NA,NA,0,NA,NA,1
NA,NA,0.732750042209102,NA,NA,-0.19826997142373284,NA,NA,1.1279347459110918,NA,NA,2.182135331782509,NA,NA,0.20174094452522695,NA,NA,0.6630147848990012,NA,NA,1.1898311929838576,NA,NA,0.2496067499741912,NA,NA,0,NA,NA,8,NA,NA,0,NA,NA,0
NA,NA,0.9465856401977861,NA,NA,-0.08862505037339496,NA,NA,0.3804843037263229,NA,NA,7.062638652964438,NA,NA,0.25555260269902647,NA,NA,1.2026504770574051,NA,NA,0.540551403167804,NA,NA,0.2817777152412312,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,0.004398704326374026,NA,NA,2.8555365763265725,NA,NA,0.28402015759746,NA,NA,11.300561288642855,NA,NA,0.2547629834152758,NA,NA,0.3764070011392956,NA,NA,0.35329004574510864,NA,NA,0.6656156801618636,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,-0.35232230554984884,NA,NA,0.49474550057367944,NA,NA,3.1132075725856168,NA,NA,11.149083505568397,NA,NA,0.6369894107338042,NA,NA,2.2847451406222485,NA,NA,0.3996271995628686,NA,NA,0.3516240674182806,NA,NA,1,NA,NA,6,NA,NA,1,NA,NA,0
NA,NA,-0.5296955091335039,NA,NA,-0.7543918349823856,NA,NA,1.3021455825828896,NA,NA,4.959526756573788,NA,NA,0.5606079236604273,NA,NA,1.1571854678655422,NA,NA,0.5483135108865972,NA,NA,0.16074943728744984,NA,NA,0,NA,NA,2,NA,NA,4,NA,NA,0
NA,NA,0.7395892255747963,NA,NA,-1.0742064217903118,NA,NA,2.619449689945572,NA,NA,8.401406386792083,NA,NA,0.8448270442895591,NA,NA,0.01281194980352544,NA,NA,38.80099845177717,NA,NA,0.41498595336452127,NA,NA,1,NA,NA,6,NA,NA,1,NA,NA,2
NA,NA,-1.0634574154828123,NA,NA,3.4839452713899624,NA,NA,0.13376285315942008,NA,NA,2.7391178038897457,NA,NA,0.8833871595561505,NA,NA,0.6276046757803118,NA,NA,3.751352221864654,NA,NA,1.0580765408975008,NA,NA,1,NA,NA,5,NA,NA,2,NA,NA,1
NA,NA,0.24621084353639977,NA,NA,-1.0751358016904444,NA,NA,2.488619467911323,NA,NA,0.9944525772661273,NA,NA,0.22998671047389505,NA,NA,0.31521746410142926,NA,NA,1.1631520666994504,NA,NA,0.8498705084835512,NA,NA,1,NA,NA,7,NA,NA,3,NA,NA,1
NA,NA,-0.2894993665643118,NA,NA,-4.509697142813301,NA,NA,0.30771129310261003,NA,NA,3.4376005009462243,NA,NA,0.0212806249037385,NA,NA,0.14176640385517134,NA,NA,4.842217256123903,NA,NA,1.2280961470258358,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,-2.2648893564879438,NA,NA,-1.4252714017919126,NA,NA,0.6603374902114559,NA,NA,3.4565101285757645,NA,NA,0.7435066669713706,NA,NA,0.039138609185349345,NA,NA,0.8101430634207878,NA,NA,0.3800609400495887,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,-1.4088504560731938,NA,NA,-0.35407142595530344,NA,NA,5.437300930709251,NA,NA,2.5971049440495837,NA,NA,0.6828481245320291,NA,NA,0.9407589478157664,NA,NA,0.897324191789558,NA,NA,0.2116092648357153,NA,NA,0,NA,NA,5,NA,NA,2,NA,NA,0
NA,NA,0.9160193287925736,NA,NA,0.17255237188269956,NA,NA,2.9685783123947824,NA,NA,4.833337494751865,NA,NA,0.37676770263351494,NA,NA,0.38025084762989053,NA,NA,2.9840600464414684,NA,NA,0.06515641696751118,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,-0.19127895053519955,NA,NA,2.0187103849875676,NA,NA,2.4943658113136955,NA,NA,3.4264355693904616,NA,NA,0.8381502346601337,NA,NA,0.08023191668022132,NA,NA,1.695146436739064,NA,NA,0.020953753497451544,NA,NA,0,NA,NA,5,NA,NA,1,NA,NA,4
NA,NA,0.8032832161336475,NA,NA,-0.42032190230337446,NA,NA,1.7208472303047897,NA,NA,1.0661513857246636,NA,NA,0.9012038067448884,NA,NA,0.2700016204100208,NA,NA,2.1921112557898743,NA,NA,1.2984488261443499,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,4
NA,NA,1.8874744633086047,NA,NA,1.1056888251152182,NA,NA,6.3788017015724785,NA,NA,6.053084033549833,NA,NA,0.905569882830605,NA,NA,0.35651586618486286,NA,NA,0.7395108151432601,NA,NA,0.09191219275817275,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,1.4738811811091381,NA,NA,-0.05455848599538044,NA,NA,0.8506427583248235,NA,NA,9.019241377201345,NA,NA,0.06985244993120433,NA,NA,0.2222674597647221,NA,NA,1.6264781260249541,NA,NA,0.28494700929149985,NA,NA,0,NA,NA,6,NA,NA,7,NA,NA,0
NA,NA,0.6772684923129983,NA,NA,-6.139829084077834,NA,NA,0.7911372156254441,NA,NA,3.3548874411186036,NA,NA,0.3864447739906609,NA,NA,0.4316202971913902,NA,NA,0.3073808599746918,NA,NA,1.5906962434852365,NA,NA,0,NA,NA,6,NA,NA,6,NA,NA,2
NA,NA,0.3799626865667446,NA,NA,-0.4361403146204737,NA,NA,2.2277021914845516,NA,NA,6.07156675030599,NA,NA,0.6929356982000172,NA,NA,0.709142714786847,NA,NA,5.470475084073605,NA,NA,1.4988665246484687,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,1
NA,NA,-0.192798426457334,NA,NA,0.4837073233754381,NA,NA,2.2926449087481453,NA,NA,1.4483893313402862,NA,NA,0.28428399190306664,NA,NA,0.8478311938627369,NA,NA,9.427654280069603,NA,NA,1.2692463909787062,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,1.5778917949043996,NA,NA,-9.237004440062133,NA,NA,0.29954530455811323,NA,NA,5.70578390818437,NA,NA,0.9077373032923789,NA,NA,0.41378852741293765,NA,NA,1.689675258143426,NA,NA,0.6916245706379414,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,2
NA,NA,0.5962341093184539,NA,NA,2.567870095724803,NA,NA,1.7286035763167367,NA,NA,2.2217089989443783,NA,NA,0.6665567366871983,NA,NA,0.49848409342678546,NA,NA,3.0682775531408852,NA,NA,0.038241177723991535,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,1
NA,NA,-1.1735769408713594,NA,NA,-8.028087497837312,NA,NA,2.868222458462589,NA,NA,1.92667682419252,NA,NA,0.5685944510623813,NA,NA,1.8367396636758964,NA,NA,2.5219951381799937,NA,NA,2.1529764201794026,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,-0.15564253489031818,NA,NA,-0.017571782295264574,NA,NA,0.6015157339803969,NA,NA,8.80722934647202,NA,NA,0.34091315930709243,NA,NA,1.1689506414206192,NA,NA,2.2760048479004436,NA,NA,1.744251342406297,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0
NA,NA,-1.9189098202698407,NA,NA,2.0852969206765595,NA,NA,0.8333245303826253,NA,NA,3.7281191081161067,NA,NA,0.36532220360822976,NA,NA,1.2589506190922866,NA,NA,2.108611691544905,NA,NA,1.3522257143211487,NA,NA,0,NA,NA,4,NA,NA,4,NA,NA,3
NA,NA,-0.1952588461106366,NA,NA,-6.09742822539965,NA,NA,1.9368032006687868,NA,NA,2.311418025880396,NA,NA,0.014156915480270989,NA,NA,2.355750211450453,NA,NA,5.487137802457362,NA,NA,2.932901702927541,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,3
NA,NA,-2.5923276699459867,NA,NA,1.1181662339445606,NA,NA,1.518553562821632,NA,NA,8.31655354919664,NA,NA,0.4303355361334979,NA,NA,2.2307984731087527,NA,NA,9.967631425598501,NA,NA,2.1853004748604064,NA,NA,0,NA,NA,5,NA,NA,2,NA,NA,4
NA,NA,1.3140021671980533,NA,NA,6.5505711231050405,NA,NA,0.4685964469756275,NA,NA,1.5010069005734232,NA,NA,0.8652762284036727,NA,NA,0.4934714210671436,NA,NA,34.28580308556922,NA,NA,2.1156723963699107,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,-0.6355430010321352,NA,NA,2.6334578801848085,NA,NA,0.5913832387343045,NA,NA,2.580133222111912,NA,NA,0.7352221719920636,NA,NA,0.09581428769171536,NA,NA,2.267290365065002,NA,NA,0.9061025554228619,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,1
NA,NA,-0.429978838694188,NA,NA,0.13010876431560559,NA,NA,0.35722126128790854,NA,NA,4.102520614885682,NA,NA,0.12096477323211728,NA,NA,0.3046512541305164,NA,NA,0.2880168299848745,NA,NA,1.9527763246950518,NA,NA,1,NA,NA,6,NA,NA,0,NA,NA,1
NA,NA,-0.16931833230196294,NA,NA,0.2517172324289761,NA,NA,1.4261565607835887,NA,NA,5.823176970178038,NA,NA,0.1304077063687146,NA,NA,1.192949843734633,NA,NA,0.4623840757635649,NA,NA,0.24823475256562233,NA,NA,0,NA,NA,6,NA,NA,2,NA,NA,1
NA,NA,0.6122181739891281,NA,NA,-0.6359907339137593,NA,NA,0.4572037677442112,NA,NA,1.555800499235764,NA,NA,0.04351426032371819,NA,NA,0.10113421049773282,NA,NA,2.368316133655236,NA,NA,0.09678573845481085,NA,NA,1,NA,NA,6,NA,NA,0,NA,NA,0
NA,NA,0.6783401772226998,NA,NA,-0.30148509160471476,NA,NA,0.7748292192166845,NA,NA,3.5711913262097315,NA,NA,0.30437835305929184,NA,NA,1.033150287371053,NA,NA,2.8762820332399386,NA,NA,1.358537840614927,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,0
NA,NA,0.5679519724716718,NA,NA,0.5164549883889427,NA,NA,0.3290300289403754,NA,NA,6.9091961957399075,NA,NA,0.5453478214330971,NA,NA,0.29893014575426424,NA,NA,1.0030497275016526,NA,NA,0.4538535846559602,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,1
NA,NA,-0.5725426039261257,NA,NA,-35.693128696819365,NA,NA,1.4992296699674839,NA,NA,7.50596931978372,NA,NA,0.6611424337606877,NA,NA,0.25313006997625703,NA,NA,0.9945982018485294,NA,NA,0.09460104629397392,NA,NA,0,NA,NA,7,NA,NA,2,NA,NA,4
NA,NA,-1.3632912562783401,NA,NA,-4.821947452038461,NA,NA,0.369423299744476,NA,NA,2.892082584976599,NA,NA,0.3317584712058306,NA,NA,0.7183162085789334,NA,NA,0.250822115127243,NA,NA,1.2478015385148051,NA,NA,0,NA,NA,5,NA,NA,1,NA,NA,0
NA,NA,-0.3887222443379007,NA,NA,-12.585518604665637,NA,NA,1.2097831655817057,NA,NA,4.644825232082631,NA,NA,0.7575643355958163,NA,NA,0.08369648939559937,NA,NA,0.5655093695483803,NA,NA,0.5182425649836659,NA,NA,0,NA,NA,6,NA,NA,5,NA,NA,1
NA,NA,0.2779141324505429,NA,NA,2.629593824029632,NA,NA,3.6718489218920634,NA,NA,5.6685093989910795,NA,NA,0.4154083156026899,NA,NA,0.42235659757400595,NA,NA,0.7514397512534737,NA,NA,1.468176148747826,NA,NA,0,NA,NA,8,NA,NA,1,NA,NA,1
NA,NA,-0.8230811215720245,NA,NA,-0.6725716640131135,NA,NA,0.6952030804332668,NA,NA,6.270335500155255,NA,NA,0.23175109690055254,NA,NA,1.6400851864361075,NA,NA,1.1839969349524682,NA,NA,0.7192286289808275,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,1
NA,NA,-0.0688409344784646,NA,NA,1.792586914979233,NA,NA,0.5665117130348165,NA,NA,12.673045916427185,NA,NA,0.22449980955570933,NA,NA,0.6219615329639929,NA,NA,0.2967639350010716,NA,NA,1.550604376652348,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,2
NA,NA,-1.167662326129799,NA,NA,-0.1866658517913512,NA,NA,1.3977874198160523,NA,NA,0.8648597589342625,NA,NA,0.21225335821509364,NA,NA,1.1737059573716315,NA,NA,0.7036876020430902,NA,NA,0.5127494549378753,NA,NA,1,NA,NA,6,NA,NA,0,NA,NA,1
NA,NA,-0.0083090142156068,NA,NA,0.11301251854836653,NA,NA,0.5422100562568827,NA,NA,4.181642899255802,NA,NA,0.5221710805781186,NA,NA,0.6088249361059768,NA,NA,0.9746588370778746,NA,NA,0.45173205688010876,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,0.12885540159740508,NA,NA,-0.6895325111889542,NA,NA,0.1373708751936631,NA,NA,2.766827681725741,NA,NA,0.8886824843939394,NA,NA,2.296836325170467,NA,NA,1.1680144330525968,NA,NA,0.09250607900321484,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,-0.14587562846100258,NA,NA,-1.3274775898094444,NA,NA,0.8308303807886463,NA,NA,4.8710117550705085,NA,NA,0.8852136214263738,NA,NA,0.2798595837239343,NA,NA,2.766751815612553,NA,NA,0.35922262305393815,NA,NA,0,NA,NA,3,NA,NA,4,NA,NA,2
NA,NA,-0.16391095673606826,NA,NA,0.3691304349181383,NA,NA,1.3663819172319356,NA,NA,3.9121202687851495,NA,NA,0.6900678020901978,NA,NA,0.2285531699236638,NA,NA,1.2048471289201297,NA,NA,0.19597832905128598,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,1
NA,NA,1.7635520027849219,NA,NA,-1.0557127761643403,NA,NA,0.5855845778516997,NA,NA,6.3778500795768425,NA,NA,0.47331826831214135,NA,NA,2.732825230925848,NA,NA,1.3813812070255835,NA,NA,0.0036033596843481064,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,2
NA,NA,0.7625865124183183,NA,NA,-7.895523417976907,NA,NA,0.7525450989682013,NA,NA,0.8940570083677939,NA,NA,0.5227071479894221,NA,NA,0.6404289586262831,NA,NA,1.2236467211110238,NA,NA,0.07328458429381896,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,2
NA,NA,1.111431080730634,NA,NA,0.40705191719813383,NA,NA,2.602399211468235,NA,NA,10.142922640599664,NA,NA,0.6947709326632321,NA,NA,0.16839602634492923,NA,NA,0.8943264268075857,NA,NA,3.8495596999064694,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,-0.9232069528298311,NA,NA,2.0453412679899956,NA,NA,6.09676796100962,NA,NA,3.373628465058269,NA,NA,0.34546586475335056,NA,NA,0.8222558107917872,NA,NA,0.41523630357101265,NA,NA,1.447870489125872,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,0.16434183842795594,NA,NA,-2.43134108759355,NA,NA,0.6479878613043087,NA,NA,3.726400823543606,NA,NA,0.25628535775467753,NA,NA,0.5405770557987982,NA,NA,1.6308829782369614,NA,NA,1.7217456548565868,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,1.1548251870972732,NA,NA,-0.8163666461451504,NA,NA,0.44697610347413697,NA,NA,3.389660832591014,NA,NA,0.7307391753420234,NA,NA,1.769012509352859,NA,NA,0.3576463893087237,NA,NA,3.2874510599601283,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,3
NA,NA,-0.0565214245264898,NA,NA,4.090559768065184,NA,NA,0.25121581431106205,NA,NA,1.6574575028529999,NA,NA,0.49730872595682735,NA,NA,0.305531810527759,NA,NA,29.65083649692091,NA,NA,0.9890674249780299,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,-2.1293606482346514,NA,NA,15.10209011330533,NA,NA,1.949641743910988,NA,NA,5.419715958504171,NA,NA,0.9117296810727565,NA,NA,1.1105764317303366,NA,NA,1.2866627742442236,NA,NA,0.3182882280088961,NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,1
NA,NA,0.3448457620994559,NA,NA,-1.9628902813306233,NA,NA,0.8902499065223269,NA,NA,3.373956544419542,NA,NA,0.010900084162130948,NA,NA,1.1171847167663713,NA,NA,1.2001139133934664,NA,NA,1.3321169754070166,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,-1.9049554455855295,NA,NA,0.9312546173907656,NA,NA,3.1475722737013383,NA,NA,3.288990122541579,NA,NA,0.5951135188806802,NA,NA,0.7293462785242613,NA,NA,1.6928811964837804,NA,NA,1.2161363070571087,NA,NA,0,NA,NA,6,NA,NA,1,NA,NA,1
NA,NA,-0.8111701531402171,NA,NA,-0.6591095063167421,NA,NA,0.10986279836057651,NA,NA,4.21530648724476,NA,NA,0.1696374537423253,NA,NA,6.510101891472196,NA,NA,2.8142777911045624,NA,NA,1.3537886216816428,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,0
NA,NA,1.324004321299602,NA,NA,0.21202025146228975,NA,NA,5.415238688729794,NA,NA,6.936943647801743,NA,NA,0.25176023645326495,NA,NA,0.9161970064013304,NA,NA,5.945891926556029,NA,NA,0.1840039910748601,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,0.6156368493026744,NA,NA,153.09852425048757,NA,NA,0.6784725938775263,NA,NA,6.660862783577724,NA,NA,0.23392375442199406,NA,NA,2.032202354533993,NA,NA,1.6253900295733983,NA,NA,0.9113155919638397,NA,NA,1,NA,NA,5,NA,NA,2,NA,NA,2
NA,NA,1.091668955535361,NA,NA,-0.33051856458680834,NA,NA,0.3414161685453502,NA,NA,5.799705168596278,NA,NA,0.8452229925896972,NA,NA,0.6131942421872885,NA,NA,26.703682981294875,NA,NA,0.8693366409471012,NA,NA,1,NA,NA,6,NA,NA,0,NA,NA,2
NA,NA,0.30660486151363225,NA,NA,-18.22784662405134,NA,NA,1.4816421066684373,NA,NA,2.0195638873230064,NA,NA,0.9758013011887671,NA,NA,0.7241893807863213,NA,NA,1.1946987746210558,NA,NA,0.22755129309371114,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,-0.11015876248285665,NA,NA,-1.7229737658814532,NA,NA,0.19355358905061165,NA,NA,1.9012453565609713,NA,NA,0.9257980973925443,NA,NA,0.720873817900342,NA,NA,0.4760580746890932,NA,NA,0.4311047559604049,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,-0.924312773127284,NA,NA,0.12741558514673668,NA,NA,0.02706519196676662,NA,NA,1.3200710762359693,NA,NA,0.3443773554172367,NA,NA,0.37593014201572494,NA,NA,1.006027796919238,NA,NA,0.39126354176551104,NA,NA,0,NA,NA,7,NA,NA,1,NA,NA,0
NA,NA,1.5929137537191953,NA,NA,12.795028134087257,NA,NA,0.09327803820934345,NA,NA,2.491753448363808,NA,NA,0.17096711485646665,NA,NA,0.14933946871143705,NA,NA,0.9889151300397034,NA,NA,0.09772102819132769,NA,NA,1,NA,NA,2,NA,NA,5,NA,NA,1
NA,NA,0.0450105981218803,NA,NA,-6.544620202995228,NA,NA,0.7951833872361235,NA,NA,2.5054257217792877,NA,NA,0.929840576602146,NA,NA,2.1926505511279606,NA,NA,0.41215698056517047,NA,NA,1.5202902989546316,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,2
NA,NA,-0.7151284006678825,NA,NA,1.2156255528348732,NA,NA,1.567597757649356,NA,NA,2.07549333702783,NA,NA,0.6535228760913014,NA,NA,1.9294174690295873,NA,NA,19.563047459128317,NA,NA,1.249611671971989,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,0
NA,NA,0.8652230997171378,NA,NA,-0.4637252994094916,NA,NA,1.3174233138119584,NA,NA,6.3995816460691914,NA,NA,0.2674308794084936,NA,NA,1.9349311672494978,NA,NA,0.8227894299657328,NA,NA,0.4579752651043236,NA,NA,0,NA,NA,5,NA,NA,2,NA,NA,0
NA,NA,1.0744409582779002,NA,NA,0.5445999657957556,NA,NA,1.4577876013680744,NA,NA,3.1885948275614555,NA,NA,0.20997815462760627,NA,NA,0.3642874760403946,NA,NA,1.9612309136195838,NA,NA,1.2781636232093332,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,1.8956547741985799,NA,NA,1.5485282350839553,NA,NA,2.417830824881393,NA,NA,2.4445741592830075,NA,NA,0.5418933969922364,NA,NA,1.6428431034616962,NA,NA,4.615001037162386,NA,NA,2.0331052391880995,NA,NA,0,NA,NA,6,NA,NA,1,NA,NA,0
NA,NA,-0.6029973036050944,NA,NA,1.586122029449992,NA,NA,0.6152308080738339,NA,NA,3.518080533178262,NA,NA,0.38955839117988944,NA,NA,3.074412112103001,NA,NA,1.752616248464305,NA,NA,2.5978667306384806,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,2
NA,NA,-0.3908678207231371,NA,NA,-2.463279544929522,NA,NA,0.38457018374906815,NA,NA,3.2687897196784967,NA,NA,0.09175109444186091,NA,NA,1.527679718573533,NA,NA,1.52993090456748,NA,NA,0.28545459965243936,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,-0.41622203153019227,NA,NA,0.9776979378183607,NA,NA,1.8954574307163001,NA,NA,5.492443121058943,NA,NA,0.23228542879223826,NA,NA,3.7743723586487214,NA,NA,2.471370975036459,NA,NA,1.018500180741595,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,-0.3756574228203912,NA,NA,-0.8190665004906618,NA,NA,2.9113458983125535,NA,NA,4.451666120276687,NA,NA,0.22991993208415806,NA,NA,0.8074837417526627,NA,NA,1.7352348947971843,NA,NA,0.05577272732430619,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,-0.3666309457023581,NA,NA,-0.28732679843808157,NA,NA,1.783235488254933,NA,NA,3.5138683578008054,NA,NA,0.6220100214704871,NA,NA,0.4699748963297767,NA,NA,0.8363413238885348,NA,NA,0.13981241815842935,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,1
NA,NA,-0.29567745270088636,NA,NA,-0.21847613141710007,NA,NA,1.0020144795548684,NA,NA,11.086008129947464,NA,NA,0.7960779275745153,NA,NA,0.2217497046259805,NA,NA,3.0078631480623073,NA,NA,1.7431337627673391,NA,NA,0,NA,NA,7,NA,NA,1,NA,NA,2
NA,NA,1.44182041019987,NA,NA,-0.753577598518925,NA,NA,0.2813330340387493,NA,NA,9.729566704152894,NA,NA,0.7787887447047979,NA,NA,1.6385982360592768,NA,NA,1.7281864852304787,NA,NA,1.2816916275349381,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,0
NA,NA,-0.697538291913041,NA,NA,3.201484713543177,NA,NA,1.17919316372237,NA,NA,4.103530424602951,NA,NA,0.6353578886482865,NA,NA,0.010157980405774194,NA,NA,2.789872294734219,NA,NA,0.4907411187887192,NA,NA,1,NA,NA,6,NA,NA,0,NA,NA,0
NA,NA,-0.38816750592136023,NA,NA,-0.970276343125084,NA,NA,1.6626733512044725,NA,NA,4.612982557417789,NA,NA,0.4089733022265136,NA,NA,2.236119916291604,NA,NA,2.6374252986385165,NA,NA,3.025598317216683,NA,NA,1,NA,NA,4,NA,NA,1,NA,NA,0
NA,NA,0.6525364521715172,NA,NA,-2.307467668068501,NA,NA,0.5094506329604749,NA,NA,10.561287482592249,NA,NA,0.8184003480710089,NA,NA,3.0873714223568065,NA,NA,10.208597665106945,NA,NA,0.2352174432016909,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,1.1247724465351288,NA,NA,0.04755587686550664,NA,NA,0.8558674569194878,NA,NA,5.141561737351412,NA,NA,0.8005295416805893,NA,NA,2.838257336643735,NA,NA,9.462140974888069,NA,NA,0.630932058673352,NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,1
NA,NA,-0.7721108030239276,NA,NA,9.20611049129038,NA,NA,0.5259489614907336,NA,NA,2.218146403935492,NA,NA,0.7642843264620752,NA,NA,1.601326245029373,NA,NA,0.4243640777812544,NA,NA,0.9930316560729133,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,-0.5080862161382866,NA,NA,1.1373173362154239,NA,NA,0.29064306142836516,NA,NA,4.810111108665239,NA,NA,0.6782317126635462,NA,NA,0.14287745063870264,NA,NA,0.42098062469513836,NA,NA,1.6563021681542494,NA,NA,1,NA,NA,4,NA,NA,2,NA,NA,1
